Date,Time,Name,Team,Enemy,Duration,Win,Spell1,Spell2,Kills,Deaths,Assists,CS,Gold,Item1,Item2,Item3,Item4,Item5,Item6,Team Ban 1,Team Ban 2,Team Ban 3,Enemy Ban 1,Enemy Ban 2,Enemy Ban 3
8/1/2013,15:00,BloodWater,Team Vulcun,Velocity eSports,(41:32),1,Flash,Exhaust,1,1,19,49,11.4k,Ruby Sightstone,Mikael's Crucible,Kindlegem,Boots of Mobility,Empty,Empty,Lee Sin,Ahri,Thresh,Ryze,Twisted Fate,Elise
8/1/2013,15:00,Cris,Velocity eSports,Team Vulcun,(41:32),0,Flash,Ignite,5,4,3,284,13.4k,Zhonya's Hourglass,Rylai's Crystal Scepter,Liandry's Torment,Doran's Shield,Sorcerer's Shoes - Homeguard,Empty,Ryze,Twisted Fate,Elise,Lee Sin,Ahri,Thresh
8/1/2013,15:00,Nk Inc,Velocity eSports,Team Vulcun,(41:32),0,Flash,Smite,2,5,4,142,9.3k,Warden's Mail,Ninja Tabi - Homeguard,Spirit of the Ancient Golem,Empty,Empty,Empty,Ryze,Twisted Fate,Elise,Lee Sin,Ahri,Thresh
8/1/2013,15:00,ecco,Velocity eSports,Team Vulcun,(41:32),0,Ignite,Flash,4,6,4,307,13.1k,Rabadon's Deathcap,Seraph's Embrace,Zhonya's Hourglass,Blasting Wand,Doran's Ring,Sorcerer's Shoes,Ryze,Twisted Fate,Elise,Lee Sin,Ahri,Thresh
8/1/2013,15:00,maplestreet,Velocity eSports,Team Vulcun,(41:32),0,Barrier,Flash,0,6,6,341,13.0k,Phantom Dancer,Blade of the Ruined King,Elixir of Fortitude,Berserker's Greaves,Doran's Blade,Infinity Edge,Ryze,Twisted Fate,Elise,Lee Sin,Ahri,Thresh
8/1/2013,15:00,Evaniskus,Velocity eSports,Team Vulcun,(41:32),0,Ignite,Flash,0,7,5,17,7.3k,Ruby Sightstone,Health Potion,Boots of Mobility - Homeguard,Ruby Crystal,Empty,Empty,Ryze,Twisted Fate,Elise,Lee Sin,Ahri,Thresh
8/1/2013,16:00,Reginald,Team SoloMid,Team Curse,(52:59),1,Flash,Exhaust,7,10,12,346,18.9k,Zhonya's Hourglass,Rabadon's Deathcap,Seraph's Embrace,Void Staff,Sorcerer's Shoes - Homeguard,Rod of Ages,Thresh,Elise,Orianna,Kassadin,Jayce,Twisted Fate
8/1/2013,16:00,TheOddOne,Team SoloMid,Team Curse,(52:59),1,Smite,Flash,2,7,20,156,13.5k,Spirit of the Ancient Golem,Locket of the Iron Solari,Randuin's Omen,Runic Bulwark,Ninja Tabi - Homeguard,Empty,Thresh,Elise,Orianna,Kassadin,Jayce,Twisted Fate
8/1/2013,16:00,Dyrus,Team SoloMid,Team Curse,(52:59),1,Ignite,Flash,2,4,18,267,15.2k,Sorcerer's Shoes - Homeguard,Blasting Wand,Rylai's Crystal Scepter,Abyssal Scepter,Seeker's Armguard,Liandry's Torment,Thresh,Elise,Orianna,Kassadin,Jayce,Twisted Fate
8/1/2013,16:00,WildTurtle,Team SoloMid,Team Curse,(52:59),1,Flash,Barrier,14,5,6,475,24.2k,Mercurial Scimitar,The Bloodthirster,Phantom Dancer,Infinity Edge,Zephyr,Last Whisper,Thresh,Elise,Orianna,Kassadin,Jayce,Twisted Fate
8/1/2013,16:00,Xpecial,Team SoloMid,Team Curse,(52:59),1,Exhaust,Flash,2,2,25,36,13.7k,Ionian Boots of Lucidity - Captain,Locket of the Iron Solari,Chalice of Harmony,Shurelya's Reverie,Ruby Sightstone,Empty,Thresh,Elise,Orianna,Kassadin,Jayce,Twisted Fate
8/1/2013,16:00,Voyboy,Team Curse,Team SoloMid,(52:59),0,Flash,Ignite,0,2,27,323,16.6k,Giant's Belt,Sunfire Cape,Spirit Visage,Mercury's Treads - Homeguard,Randuin's Omen,Blade of the Ruined King,Kassadin,Jayce,Twisted Fate,Thresh,Elise,Orianna
8/1/2013,16:00,Saintvicious,Team Curse,Team SoloMid,(52:59),0,Flash,Smite,6,6,17,210,15.4k,Locket of the Iron Solari,Ninja Tabi - Homeguard,Spirit of the Ancient Golem,Runic Bulwark,Spirit Visage,Thornmail,Kassadin,Jayce,Twisted Fate,Thresh,Elise,Orianna
8/1/2013,16:00,NyJacky,Team Curse,Team SoloMid,(52:59),0,Ignite,Flash,7,6,13,394,19.6k,Seraph's Embrace,Void Staff,Frozen Heart,Rod of Ages,Banshee's Veil,Sorcerer's Shoes - Homeguard,Kassadin,Jayce,Twisted Fate,Thresh,Elise,Orianna
8/1/2013,16:00,Cop,Team Curse,Team SoloMid,(52:59),0,Barrier,Flash,9,5,10,371,20.4k,Berserker's Greaves - Homeguard,Blade of the Ruined King,Mercurial Scimitar,Infinity Edge,Phantom Dancer,Last Whisper,Kassadin,Jayce,Twisted Fate,Thresh,Elise,Orianna
8/1/2013,16:00,Edward,Team Curse,Team SoloMid,(52:59),0,Heal,Flash,6,8,15,86,13.6k,Shurelya's Reverie,Ruby Sightstone,Liandry's Torment,Ionian Boots of Lucidity - Homeguard,Empty,Empty,Kassadin,Jayce,Twisted Fate,Thresh,Elise,Orianna
8/1/2013,17:00,Nientonsoh,Counter Logic Gaming,Team Vulcun,(31:50),0,Flash,Ignite,1,3,0,229,9.4k,Doran's Shield,Zhonya's Hourglass,Sorcerer's Shoes - Homeguard,Spirit of the Spectral Wraith,Haunting Guise,Empty,Ashe,Evelynn,Twisted Fate,Tristana,Elise,Shen
8/1/2013,17:00,bigfatlp,Counter Logic Gaming,Team Vulcun,(31:50),0,Smite,Flash,1,1,5,101,7k,Spirit of the Ancient Golem,Boots of Speed,Empty,Empty,Empty,Empty,Ashe,Evelynn,Twisted Fate,Tristana,Elise,Shen
8/1/2013,17:00,Link,Counter Logic Gaming,Team Vulcun,(31:50),0,Flash,Ignite,2,1,3,240,10.1k,Blasting Wand,Vision Ward,Amplifying Tome,Rabadon's Deathcap,Athene's Unholy Grail,Sorcerer's Shoes - Homeguard,Ashe,Evelynn,Twisted Fate,Tristana,Elise,Shen
8/1/2013,17:00,Doublelift,Counter Logic Gaming,Team Vulcun,(31:50),0,Flash,Barrier,3,4,2,225,10.5k,Blade of the Ruined King,Doran's Blade,Berserker's Greaves,Pickaxe,Phantom Dancer,Negatron Cloak,Ashe,Evelynn,Twisted Fate,Tristana,Elise,Shen
8/1/2013,17:00,Chauster,Counter Logic Gaming,Team Vulcun,(31:50),0,Exhaust,Flash,1,1,1,25,5.7k,Ruby Sightstone,Boots of Speed,Empty,Empty,Empty,Empty,Ashe,Evelynn,Twisted Fate,Tristana,Elise,Shen
8/1/2013,17:00,Sycho Sid,Team Vulcun,Counter Logic Gaming,(31:50),1,Flash,Ignite,0,1,8,201,9.4k,Muramana,Ionian Boots of Lucidity,Last Whisper,Vision Ward,Ruby Crystal,The Brutalizer,Tristana,Elise,Shen,Ashe,Evelynn,Twisted Fate
8/1/2013,17:00,Xmithie,Team Vulcun,Counter Logic Gaming,(31:50),1,Smite,Flash,0,0,10,105,7.9k,Spirit of the Ancient Golem,Ninja Tabi,Aegis of the Legion,Null-Magic Mantle,Empty,Empty,Tristana,Elise,Shen,Ashe,Evelynn,Twisted Fate
8/1/2013,17:00,mandatorycloud,Team Vulcun,Counter Logic Gaming,(31:50),1,Flash,Ignite,5,2,2,262,11.9k,Abyssal Scepter,Deathfire Grasp,Doran's Ring,Doran's Ring,Needlessly Large Rod,Sorcerer's Shoes,Tristana,Elise,Shen,Ashe,Evelynn,Twisted Fate
8/1/2013,17:00,Zuna,Team Vulcun,Counter Logic Gaming,(31:50),1,Flash,Barrier,5,2,3,272,12.3k,Blade of the Ruined King,Phantom Dancer,Berserker's Greaves,Infinity Edge,Pickaxe,Empty,Tristana,Elise,Shen,Ashe,Evelynn,Twisted Fate
8/1/2013,17:00,BloodWater,Team Vulcun,Counter Logic Gaming,(31:50),1,Flash,Exhaust,0,3,9,26,7.5k,Philosopher's Stone,Ruby Sightstone,Kindlegem,Boots of Mobility,Empty,Empty,Tristana,Elise,Shen,Ashe,Evelynn,Twisted Fate
8/1/2013,18:00,ZionSpartan,Team Coast,Velocity eSports,(33:30),0,Ignite,Flash,0,4,6,143,7.5k,Aegis of the Legion,Spirit Visage,Giant's Belt,Boots of Speed,Doran's Shield,Empty,Kennen,Twisted Fate,Jayce,Zed,Elise,Riven
8/1/2013,18:00,NintendudeX,Team Coast,Velocity eSports,(33:30),0,Smite,Flash,0,7,4,81,6k,Spirit of the Elder Lizard,Haunting Guise,Sorcerer's Shoes,Doran's Ring,Amplifying Tome,Empty,Kennen,Twisted Fate,Jayce,Zed,Elise,Riven
8/1/2013,18:00,Shiphtur,Team Coast,Velocity eSports,(33:30),0,Exhaust,Flash,6,6,1,252,11.2k,Zhonya's Hourglass,Seraph's Embrace,Sorcerer's Shoes,Amplifying Tome,Rod of Ages,Empty,Kennen,Twisted Fate,Jayce,Zed,Elise,Riven
8/1/2013,18:00,DontMashMe,Team Coast,Velocity eSports,(33:30),0,Cleanse,Flash,1,3,4,233,9.9k,Blade of the Ruined King,Negatron Cloak,Phantom Dancer,Doran's Blade,Pickaxe,Berserker's Greaves,Kennen,Twisted Fate,Jayce,Zed,Elise,Riven
8/1/2013,18:00,Daydreamin,Team Coast,Velocity eSports,(33:30),0,Flash,Ignite,0,5,4,18,5.6k,Ruby Sightstone,Ruby Crystal,Boots of Speed,Sight Ward,Health Potion,Empty,Kennen,Twisted Fate,Jayce,Zed,Elise,Riven
8/1/2013,18:00,Cris,Velocity eSports,Team Coast,(33:30),1,Flash,Ignite,7,1,11,180,12k,Zhonya's Hourglass,Giant's Belt,Amplifying Tome,Sorcerer's Shoes,Doran's Shield,Liandry's Torment,Zed,Elise,Riven,Kennen,Twisted Fate,Jayce
8/1/2013,18:00,Nk Inc,Velocity eSports,Team Coast,(33:30),1,Flash,Smite,4,2,19,100,10.2k,Sight Ward,Giant's Belt,Ninja Tabi,Spirit of the Ancient Golem,Cloth Armor,Empty,Zed,Elise,Riven,Kennen,Twisted Fate,Jayce
8/1/2013,18:00,ecco,Velocity eSports,Team Coast,(33:30),1,Ignite,Flash,8,1,12,240,13.6k,Abyssal Scepter,Zhonya's Hourglass,Lich Bane,Blasting Wand,Doran's Ring,Sorcerer's Shoes,Zed,Elise,Riven,Kennen,Twisted Fate,Jayce
8/1/2013,18:00,maplestreet,Velocity eSports,Team Coast,(33:30),1,Cleanse,Flash,1,2,23,198,11.2k,Doran's Blade,Statikk Shiv,The Bloodthirster,Last Whisper,Berserker's Greaves,Empty,Zed,Elise,Riven,Kennen,Twisted Fate,Jayce
8/1/2013,18:00,Evaniskus,Velocity eSports,Team Coast,(33:30),1,Ignite,Flash,5,2,17,22,9.7k,Locket of the Iron Solari,Ruby Sightstone,Boots of Mobility - Homeguard,Empty,Empty,Empty,Zed,Elise,Riven,Kennen,Twisted Fate,Jayce
8/2/2013,13:00,Voyboy,Team Curse,Cloud 9,(28:40),0,Flash,Ignite,2,2,1,207,8.1k,Doran's Shield,Spirit Visage,Boots of Speed,Haunting Guise,Sunfire Cape,Health Potion,Zed,Rumble,Zyra,Orianna,Shen,Elise
8/2/2013,13:00,Saintvicious,Team Curse,Cloud 9,(28:40),0,Flash,Smite,1,4,1,99,6k,Boots of Speed,Spirit of the Ancient Golem,Empty,Empty,Empty,Empty,Zed,Rumble,Zyra,Orianna,Shen,Elise
8/2/2013,13:00,NyJacky,Team Curse,Cloud 9,(28:40),0,Exhaust,Flash,2,5,1,175,7.6k,Crystalline Flask,Sorcerer's Shoes,Blasting Wand,Rod of Ages,Needlessly Large Rod,Empty,Zed,Rumble,Zyra,Orianna,Shen,Elise
8/2/2013,13:00,Cop,Team Curse,Cloud 9,(28:40),0,Cleanse,Flash,0,2,1,258,8.6k,Berserker's Greaves,Doran's Blade,Infinity Edge,Phantom Dancer,Empty,Empty,Zed,Rumble,Zyra,Orianna,Shen,Elise
8/2/2013,13:00,Edward,Team Curse,Cloud 9,(28:40),0,Ignite,Flash,0,2,2,12,4.3k,Ionian Boots of Lucidity,Ruby Sightstone,Empty,Empty,Empty,Empty,Zed,Rumble,Zyra,Orianna,Shen,Elise
8/2/2013,13:00,Balls,Cloud 9,Team Curse,(28:40),1,Ignite,Flash,1,1,9,245,11.3k,Rabadon's Deathcap,Zhonya's Hourglass,Sorcerer's Shoes,Doran's Blade,Haunting Guise,Empty,Orianna,Shen,Elise,Zed,Rumble,Zyra
8/2/2013,13:00,Meteos,Cloud 9,Team Curse,(28:40),1,Smite,Flash,4,0,5,169,10.5k,Spirit of the Ancient Golem,Chalice of Harmony,Kindlegem,Ionian Boots of Lucidity,Empty,Empty,Orianna,Shen,Elise,Zed,Rumble,Zyra
8/2/2013,13:00,Hai,Cloud 9,Team Curse,(28:40),1,Ignite,Flash,6,1,6,161,11k,Doran's Ring,Blasting Wand,Seraph's Embrace,Zhonya's Hourglass,Crystalline Flask,Sorcerer's Shoes,Orianna,Shen,Elise,Zed,Rumble,Zyra
8/2/2013,13:00,Sneaky,Cloud 9,Team Curse,(28:40),1,Flash,Barrier,3,1,4,227,11.2k,Doran's Blade,Infinity Edge,Berserker's Greaves,Statikk Shiv,Long Sword,Doran's Blade,Orianna,Shen,Elise,Zed,Rumble,Zyra
8/2/2013,13:00,LemonNation,Cloud 9,Team Curse,(28:40),1,Ignite,Flash,1,2,10,14,7k,Ruby Sightstone,Boots of Mobility,Locket of the Iron Solari,Empty,Empty,Empty,Orianna,Shen,Elise,Zed,Rumble,Zyra
8/2/2013,14:00,Reginald,Team SoloMid,Team Dignitas,(47:31),0,Flash,Ignite,5,5,11,268,14.2k,Zhonya's Hourglass,Sorcerer's Shoes - Homeguard,Seraph's Embrace,Amplifying Tome,Rabadon's Deathcap,Empty,Lee Sin,Elise,Aatrox,Karthus,Shen,Rumble
8/2/2013,14:00,TheOddOne,Team SoloMid,Team Dignitas,(47:31),0,Smite,Flash,2,5,14,182,11.9k,Warden's Mail,Locket of the Iron Solari,Crystalline Flask,Ninja Tabi - Homeguard,Spirit of the Ancient Golem,Empty,Lee Sin,Elise,Aatrox,Karthus,Shen,Rumble
8/2/2013,14:00,Dyrus,Team SoloMid,Team Dignitas,(47:31),0,Ignite,Flash,4,3,15,280,14.7k,The Bloodthirster,Muramana,Guardian Angel,Hexdrinker,Mercury's Treads - Homeguard,Last Whisper,Lee Sin,Elise,Aatrox,Karthus,Shen,Rumble
8/2/2013,14:00,WildTurtle,Team SoloMid,Team Dignitas,(47:31),0,Flash,Barrier,10,6,10,349,17.9k,Blade of the Ruined King,Frozen Mallet,Statikk Shiv,Infinity Edge,Berserker's Greaves,Last Whisper,Lee Sin,Elise,Aatrox,Karthus,Shen,Rumble
8/2/2013,14:00,Xpecial,Team SoloMid,Team Dignitas,(47:31),0,Exhaust,Flash,1,7,14,42,9.2k,Null-Magic Mantle,Health Potion,Boots of Mobility - Homeguard,Kindlegem,Sight Ward,Ruby Sightstone,Lee Sin,Elise,Aatrox,Karthus,Shen,Rumble
8/2/2013,14:00,KiWiKiD,Team Dignitas,Team SoloMid,(47:31),1,Flash,Ignite,6,5,12,253,14.9k,Negatron Cloak,Haunting Guise,Randuin's Omen,Sorcerer's Shoes - Homeguard,Sunfire Cape,Thornmail,Karthus,Shen,Rumble,Lee Sin,Elise,Aatrox
8/2/2013,14:00,Crumbzz,Team Dignitas,Team SoloMid,(47:31),1,Smite,Flash,1,7,20,123,11.2k,Locket of the Iron Solari,Doran's Shield,Sight Ward,Spirit of the Ancient Golem,Ninja Tabi - Homeguard,Empty,Karthus,Shen,Rumble,Lee Sin,Elise,Aatrox
8/2/2013,14:00,Scarra,Team Dignitas,Team SoloMid,(47:31),1,Flash,Ignite,3,4,13,387,17k,Zhonya's Hourglass,Abyssal Scepter,Nashor's Tooth,Void Staff,Mercury's Treads,Needlessly Large Rod,Karthus,Shen,Rumble,Lee Sin,Elise,Aatrox
8/2/2013,14:00,Imaqtpie,Team Dignitas,Team SoloMid,(47:31),1,Flash,Barrier,13,2,11,363,20.2k,Muramana,Blade of the Ruined King,Ionian Boots of Lucidity - Homeguard,The Black Cleaver,Last Whisper,Iceborn Gauntlet,Karthus,Shen,Rumble,Lee Sin,Elise,Aatrox
8/2/2013,14:00,Patoy,Team Dignitas,Team SoloMid,(47:31),1,Exhaust,Flash,3,4,18,51,11.8k,Cloth Armor,Chalice of Harmony,Shurelya's Reverie,Ruby Sightstone,Boots of Mobility,Empty,Karthus,Shen,Rumble,Lee Sin,Elise,Aatrox
8/2/2013,15:00,Sycho Sid,Team Vulcun,Team Curse,(34:52),1,Flash,Ignite,1,2,9,120,9.6k,Giant's Belt,Ninja Tabi,Sunfire Cape,Warden's Mail,Doran's Shield,Chalice of Harmony,Twitch,Jarvan IV,Tryndamere,Shen,Zac,Elise
8/2/2013,15:00,Xmithie,Team Vulcun,Team Curse,(34:52),1,Smite,Flash,5,0,6,211,12.9k,Zhonya's Hourglass,Quicksilver Sash,Spirit of the Elder Lizard,Sorcerer's Shoes,Doran's Ring,Empty,Twitch,Jarvan IV,Tryndamere,Shen,Zac,Elise
8/2/2013,15:00,mandatorycloud,Team Vulcun,Team Curse,(34:52),1,Flash,Ignite,4,0,6,288,14.1k,Rabadon's Deathcap,Abyssal Scepter,Deathfire Grasp,Doran's Ring,Doran's Ring,Sorcerer's Shoes - Homeguard,Twitch,Jarvan IV,Tryndamere,Shen,Zac,Elise
8/2/2013,15:00,Zuna,Team Vulcun,Team Curse,(34:52),1,Flash,Barrier,7,1,7,239,13.7k,Blade of the Ruined King,Cloak of Agility,Zeal,Doran's Blade,Infinity Edge,Berserker's Greaves,Twitch,Jarvan IV,Tryndamere,Shen,Zac,Elise
8/2/2013,15:00,BloodWater,Team Vulcun,Team Curse,(34:52),1,Flash,Exhaust,1,3,15,33,10.2k,Ruby Sightstone,Mikael's Crucible,Boots of Mobility,Empty,Empty,Empty,Twitch,Jarvan IV,Tryndamere,Shen,Zac,Elise
8/2/2013,15:00,Voyboy,Team Curse,Team Vulcun,(34:52),0,Flash,Ignite,1,3,3,134,7.7k,Doran's Shield,Haunting Guise,Sorcerer's Shoes,Rylai's Crystal Scepter,Negatron Cloak,Empty,Shen,Zac,Elise,Twitch,Jarvan IV,Tryndamere
8/2/2013,15:00,Saintvicious,Team Curse,Team Vulcun,(34:52),0,Flash,Smite,1,4,4,141,7.8k,Spirit of the Ancient Golem,Ninja Tabi - Homeguard,Cloth Armor,Cloth Armor,Empty,Empty,Shen,Zac,Elise,Twitch,Jarvan IV,Tryndamere
8/2/2013,15:00,NyJacky,Team Curse,Team Vulcun,(34:52),0,Ignite,Flash,1,3,2,228,9.4k,Muramana,Hexdrinker,Vampiric Scepter,Mercury's Treads,B.F. Sword,The Brutalizer,Shen,Zac,Elise,Twitch,Jarvan IV,Tryndamere
8/2/2013,15:00,Cop,Team Curse,Team Vulcun,(34:52),0,Barrier,Flash,3,3,2,206,9.8k,Berserker's Greaves,Doran's Blade,Pickaxe,Infinity Edge,Statikk Shiv,Vampiric Scepter,Shen,Zac,Elise,Twitch,Jarvan IV,Tryndamere
8/2/2013,15:00,Edward,Team Curse,Team Vulcun,(34:52),0,Ignite,Flash,0,5,4,47,6.2k,Ionian Boots of Lucidity,Ruby Sightstone,Kindlegem,Empty,Empty,Empty,Shen,Zac,Elise,Twitch,Jarvan IV,Tryndamere
8/2/2013,16:00,Balls,Cloud 9,Velocity eSports,(35:07),1,Ignite,Flash,5,6,7,211,12.8k,Rylai's Crystal Scepter,Void Staff,Abyssal Scepter,Haunting Guise,Sorcerer's Shoes,Empty,Jarvan IV,Kennen,Shen,Zed,Kassadin,Zac
8/2/2013,16:00,Meteos,Cloud 9,Velocity eSports,(35:07),1,Smite,Flash,4,1,12,180,12k,Spirit of the Ancient Golem,Kindlegem,Crystalline Flask,Spirit Visage,Ninja Tabi,Empty,Jarvan IV,Kennen,Shen,Zed,Kassadin,Zac
8/2/2013,16:00,Hai,Cloud 9,Velocity eSports,(35:07),1,Ignite,Flash,6,3,12,235,13.4k,The Black Cleaver,Ionian Boots of Lucidity,Muramana,Last Whisper,Hexdrinker,Empty,Jarvan IV,Kennen,Shen,Zed,Kassadin,Zac
8/2/2013,16:00,Sneaky,Cloud 9,Velocity eSports,(35:07),1,Flash,Barrier,5,1,13,276,14.8k,Doran's Blade,B.F. Sword,Berserker's Greaves,Infinity Edge,Statikk Shiv,Last Whisper,Jarvan IV,Kennen,Shen,Zed,Kassadin,Zac
8/2/2013,16:00,LemonNation,Cloud 9,Velocity eSports,(35:07),1,Ignite,Flash,2,4,11,51,10.3k,Ruby Sightstone,Boots of Mobility - Homeguard,Shurelya's Reverie,Kage's Lucky Pick,Mana Manipulator,Empty,Jarvan IV,Kennen,Shen,Zed,Kassadin,Zac
8/2/2013,16:00,Cris,Velocity eSports,Cloud 9,(35:07),0,Flash,Ignite,10,5,4,160,10.9k,Rylai's Crystal Scepter,Haunting Guise,Sorcerer's Shoes,Doran's Shield,Needlessly Large Rod,Negatron Cloak,Zed,Kassadin,Zac,Jarvan IV,Kennen,Shen
8/2/2013,16:00,Nk Inc,Velocity eSports,Cloud 9,(35:07),0,Flash,Smite,0,6,6,121,7.3k,Madred's Razors,Mercury's Treads,Sightstone,Empty,Empty,Empty,Zed,Kassadin,Zac,Jarvan IV,Kennen,Shen
8/2/2013,16:00,ecco,Velocity eSports,Cloud 9,(35:07),0,Ignite,Flash,2,4,5,258,11k,Blasting Wand,Zhonya's Hourglass,Lich Bane,Doran's Ring,Doran's Ring,Sorcerer's Shoes - Homeguard,Zed,Kassadin,Zac,Jarvan IV,Kennen,Shen
8/2/2013,16:00,maplestreet,Velocity eSports,Cloud 9,(35:07),0,Cleanse,Flash,1,5,8,285,11.3k,The Bloodthirster,Manamune,Doran's Blade,Last Whisper,Ionian Boots of Lucidity,Empty,Zed,Kassadin,Zac,Jarvan IV,Kennen,Shen
8/2/2013,16:00,Evaniskus,Velocity eSports,Cloud 9,(35:07),0,Heal,Flash,2,2,7,32,6.7k,Ruby Crystal,Ruby Sightstone,Oracle's Elixir,Boots of Mobility - Homeguard,Empty,Empty,Zed,Kassadin,Zac,Jarvan IV,Kennen,Shen
8/2/2013,17:00,Nientonsoh,Counter Logic Gaming,Team SoloMid,(40:36),1,Flash,Teleport,2,4,9,266,13.4k,Randuin's Omen,Chain Vest,Sight Ward,Mercury's Treads - Homeguard,Sunfire Cape,Frozen Heart,Rumble,Zed,Shen,Twisted Fate,Elise,None
8/2/2013,17:00,bigfatlp,Counter Logic Gaming,Team SoloMid,(40:36),1,Smite,Flash,3,0,9,168,11.6k,Locket of the Iron Solari,Spirit of the Ancient Golem,Ninja Tabi,Runic Bulwark,Cloth Armor,Empty,Rumble,Zed,Shen,Twisted Fate,Elise,None
8/2/2013,17:00,Link,Counter Logic Gaming,Team SoloMid,(40:36),1,Flash,Ignite,3,3,8,241,12.7k,Deathfire Grasp,Needlessly Large Rod,Amplifying Tome,Abyssal Scepter,Sorcerer's Shoes - Homeguard,Empty,Rumble,Zed,Shen,Twisted Fate,Elise,None
8/2/2013,17:00,Doublelift,Counter Logic Gaming,Team SoloMid,(40:36),1,Flash,Barrier,8,0,9,386,18k,Muramana,Mercurial Scimitar,The Bloodthirster,Last Whisper,Iceborn Gauntlet,Ionian Boots of Lucidity,Rumble,Zed,Shen,Twisted Fate,Elise,None
8/2/2013,17:00,Chauster,Counter Logic Gaming,Team SoloMid,(40:36),1,Exhaust,Flash,2,2,11,28,9.6k,Sightstone,Mercury's Treads,Philosopher's Stone,Kindlegem,Health Potion,Empty,Rumble,Zed,Shen,Twisted Fate,Elise,None
8/2/2013,17:00,Reginald,Team SoloMid,Counter Logic Gaming,(40:36),0,Flash,Ignite,2,4,5,271,11.8k,Zhonya's Hourglass,Doran's Ring,Seraph's Embrace,Void Staff,Sorcerer's Shoes - Homeguard,Empty,Twisted Fate,Elise,None,Rumble,Zed,Shen
8/2/2013,17:00,TheOddOne,Team SoloMid,Counter Logic Gaming,(40:36),0,Smite,Flash,0,4,4,149,8.3k,Spirit of the Ancient Golem,Ninja Tabi,Runic Bulwark,Kindlegem,Cloth Armor,Empty,Twisted Fate,Elise,None,Rumble,Zed,Shen
8/2/2013,17:00,Dyrus,Team SoloMid,Counter Logic Gaming,(40:36),0,Ignite,Flash,4,3,2,280,12.3k,Giant's Belt,Muramana,Last Whisper,The Brutalizer,Hexdrinker,Mercury's Treads - Homeguard,Twisted Fate,Elise,None,Rumble,Zed,Shen
8/2/2013,17:00,WildTurtle,Team SoloMid,Counter Logic Gaming,(40:36),0,Flash,Barrier,3,5,2,330,13.2k,Bilgewater Cutlass,Last Whisper,Doran's Blade,Infinity Edge,Berserker's Greaves,Phantom Dancer,Twisted Fate,Elise,None,Rumble,Zed,Shen
8/2/2013,17:00,Xpecial,Team SoloMid,Counter Logic Gaming,(40:36),0,Exhaust,Flash,0,2,6,30,8.3k,Ionian Boots of Lucidity - Homeguard,Null-Magic Mantle,Philosopher's Stone,Kindlegem,Sight Ward,Ruby Sightstone,Twisted Fate,Elise,None,Rumble,Zed,Shen
8/2/2013,18:00,ZionSpartan,Team Coast,Team Dignitas,(33:11),0,Ignite,Ghost,2,3,5,211,9.9k,Blade of the Ruined King,Chain Vest,Ninja Tabi - Homeguard,Doran's Blade,Doran's Shield,Spirit Visage,Ezreal,Kassadin,Zed,Riven,Ahri,Elise
8/2/2013,18:00,NintendudeX,Team Coast,Team Dignitas,(33:11),0,Smite,Flash,1,3,5,65,6.5k,Spirit of the Ancient Golem,Aegis of the Legion,Boots of Speed,Sight Ward,Empty,Empty,Ezreal,Kassadin,Zed,Riven,Ahri,Elise
8/2/2013,18:00,Shiphtur,Team Coast,Team Dignitas,(33:11),0,Ignite,Flash,0,1,7,286,11k,Amplifying Tome,Rabadon's Deathcap,Doran's Ring,Doran's Ring,Lich Bane,Sorcerer's Shoes - Homeguard,Ezreal,Kassadin,Zed,Riven,Ahri,Elise
8/2/2013,18:00,DontMashMe,Team Coast,Team Dignitas,(33:11),0,Barrier,Flash,3,2,2,234,10.5k,Blade of the Ruined King,Quicksilver Sash,Statikk Shiv,Doran's Blade,Pickaxe,Berserker's Greaves,Ezreal,Kassadin,Zed,Riven,Ahri,Elise
8/2/2013,18:00,Daydreamin,Team Coast,Team Dignitas,(33:11),0,Flash,Ignite,1,3,3,16,6.8k,Philosopher's Stone,Ruby Sightstone,Boots of Mobility,Kindlegem,Oracle's Elixir,Sight Ward,Ezreal,Kassadin,Zed,Riven,Ahri,Elise
8/2/2013,18:00,KiWiKiD,Team Dignitas,Team Coast,(33:11),1,Flash,Ignite,3,3,5,214,11.9k,Kindlegem,Negatron Cloak,Randuin's Omen,Sorcerer's Shoes - Homeguard,Doran's Shield,Sunfire Cape,Riven,Ahri,Elise,Ezreal,Kassadin,Zed
8/2/2013,18:00,Crumbzz,Team Dignitas,Team Coast,(33:11),1,Smite,Flash,0,3,10,91,8.7k,Spirit of the Ancient Golem,Ninja Tabi,Doran's Shield,Runic Bulwark,Empty,Empty,Riven,Ahri,Elise,Ezreal,Kassadin,Zed
8/2/2013,18:00,Scarra,Team Dignitas,Team Coast,(33:11),1,Flash,Ignite,5,0,4,295,14.1k,Void Staff,Rabadon's Deathcap,Mercury's Treads,Athene's Unholy Grail,Seeker's Armguard,Doran's Ring,Riven,Ahri,Elise,Ezreal,Kassadin,Zed
8/2/2013,18:00,Imaqtpie,Team Dignitas,Team Coast,(33:11),1,Flash,Barrier,4,0,5,295,14.1k,Berserker's Greaves - Homeguard,The Bloodthirster,Statikk Shiv,Giant's Belt,Last Whisper,B.F. Sword,Riven,Ahri,Elise,Ezreal,Kassadin,Zed
